datetime,tweet,label,Text_cleansing,Text_slang,Text_stopword,Text_stemming,tokens
6/20/2022 11:38,"@um_fess Tiket, KTP, pedulilindungi, sertifikat vaksin 3(?)",0, tiket  ktp  pedulilindungi  sertifikat vaksin     ,tiket kartu tanda penduduk pedulilindungi sertifikat vaksin,tiket kartu tanda penduduk pedulilindungi sertifikat vaksin,tiket kartu tanda duduk pedulilindungi sertifikat vaksin,"['tiket', 'kartu', 'tanda', 'duduk', 'pedulilindungi', 'sertifikat', 'vaksin']"
6/20/2022 11:37,"@um_fess Tiket kereta api (bisa diprint di stasiun keberangkatan), KTP, sama PeduliLindungi di HP untuk scan QR saat mau masuk ke dalam stasiun..",0, tiket kereta api  bisa diprint di stasiun keberangkatan   ktp  sama pedulilindungi di hp untuk scan qr saat mau masuk ke dalam stasiun  ,tiket kereta api bisa diprint di stasiun keberangkatan kartu tanda penduduk sama pedulilindungi di hp untuk scan qr saat mau masuk ke dalam stasiun,tiket kereta api diprint stasiun keberangkatan kartu tanda penduduk pedulilindungi hp scan qr masuk stasiun,tiket kereta api diprint stasiun berangkat kartu tanda duduk pedulilindungi hp scan qr masuk stasiun,"['tiket', 'kereta', 'api', 'diprint', 'stasiun', 'berangkat', 'kartu', 'tanda', 'duduk', 'pedulilindungi', 'hp', 'scan', 'qr', 'masuk', 'stasiun']"
6/20/2022 10:42,"@ondubuNee Benar, Anda perlu menunjukkan sertifikat vaksin serta mengisi E-HAC yang terintegrasi dengan aplikasi PeduliLindungi. Terima kasih. - Kevin",0, benar  anda perlu menunjukkan sertifikat vaksin serta mengisi e hac yang terintegrasi dengan aplikasi pedulilindungi  terima kasih    kevin,benar anda perlu menunjukkan sertifikat vaksin serta mengisi e health alert card yang terintegrasi dengan aplikasi pedulilindungi terima kasih kevin,sertifikat vaksin mengisi e health alert card terintegrasi aplikasi pedulilindungi terima kasih kevin,sertifikat vaksin isi e health alert card integrasi aplikasi pedulilindungi terima kasih kevin,"['sertifikat', 'vaksin', 'isi', 'e', 'health', 'alert', 'card', 'integrasi', 'aplikasi', 'pedulilindungi', 'terima', 'kasih', 'kevin']"
6/20/2022 8:58,"@Ali80057254 Selamat sore Kak. Bagi penumpang KA Lokal, wajib sudah vaksin minimal dosis pertama dibuktikan dengan aplikasi PeduliLindungi tanpa menunjukkan hasil tes antigen/RT-PCR. Info lengkap mengenai syarat naik KA silakan cek link berikut: https://t.co/Gex6hLJuxu. Trims.",1, selamat sore kak  bagi penumpang ka lokal  wajib sudah vaksin minimal dosis pertama dibuktikan dengan aplikasi pedulilindungi tanpa menunjukkan hasil tes antigen rt pcr  info lengkap mengenai syarat naik ka silakan cek link berikut   trims ,selamat sore kak bagi penumpang ka lokal wajib sudah vaksin minimal dosis pertama dibuktikan dengan aplikasi pedulilindungi tanpa menunjukkan hasil tes antigen rt pcr info lengkap mengenai syarat naik ka silakan cek link berikut terima kasih,selamat sore kak penumpang ka lokal wajib vaksin minimal dosis dibuktikan aplikasi pedulilindungi hasil tes antigen rt pcr info lengkap syarat ka silakan cek link terima kasih,selamat sore kak tumpang ka lokal wajib vaksin minimal dosis bukti aplikasi pedulilindungi hasil tes antigen rt pcr info lengkap syarat ka sila cek link terima kasih,"['selamat', 'sore', 'kak', 'tumpang', 'ka', 'lokal', 'wajib', 'vaksin', 'minimal', 'dosis', 'bukti', 'aplikasi', 'pedulilindungi', 'hasil', 'tes', 'antigen', 'rt', 'pcr', 'info', 'lengkap', 'syarat', 'ka', 'sila', 'cek', 'link', 'terima', 'kasih']"
6/20/2022 8:16,"https://t.co/idOjClgnWd: Ke Pulau Seribu dari Pelabuhan Kaliadem, 403 Penumpang Kapal Jalani Scan PeduliLindungi - https://t.co/DsoRFPbwpO https://t.co/1tbY2UngUQ",0, ke pulau seribu dari pelabuhan kaliadem      penumpang kapal jalani scan pedulilindungi    ,ke pulau seribu dari pelabuhan kaliadem penumpang kapal jalani scan pedulilindungi,pulau seribu pelabuhan kaliadem penumpang kapal jalani scan pedulilindungi,pulau ribu labuh kaliadem tumpang kapal jalan scan pedulilindungi,"['pulau', 'ribu', 'labuh', 'kaliadem', 'tumpang', 'kapal', 'jalan', 'scan', 'pedulilindungi']"
6/20/2022 7:58,"tadi satpam mall nya ramah bgt omg ""selamat siang mba"" (sambil suruh scan pedulilindungi) ""wiss rambutnya keren banget"" 🥹🫶🏻",1,tadi satpam mall nya ramah bgt omg  selamat siang mba   sambil suruh scan pedulilindungi   wiss rambutnya keren banget  ,tadi satpam mall nya ramah banget omg selamat siang mbak sambil suruh scan pedulilindungi wiss rambutnya keren banget,satpam mall nya ramah banget omg selamat siang mbak suruh scan pedulilindungi wiss rambutnya keren banget,satpam mall nya ramah banget omg selamat siang mbak suruh scan pedulilindungi wiss rambut keren banget,"['satpam', 'mall', 'nya', 'ramah', 'banget', 'omg', 'selamat', 'siang', 'mbak', 'suruh', 'scan', 'pedulilindungi', 'wiss', 'rambut', 'keren', 'banget']"
6/20/2022 7:58,@uinwsfess scan pedulilindungi aja,1, scan pedulilindungi aja,scan pedulilindungi saja,scan pedulilindungi,scan pedulilindungi,"['scan', 'pedulilindungi']"
6/20/2022 7:15,@wannabejen betul harus scan PeduliLindungi ya. Untuk masuk Galnas gratis ya.,1, betul harus scan pedulilindungi ya  untuk masuk galnas gratis ya ,betul harus scan pedulilindungi ya untuk masuk galnas gratis ya,scan pedulilindungi ya masuk galnas gratis ya,scan pedulilindungi ya masuk galnas gratis ya,"['scan', 'pedulilindungi', 'ya', 'masuk', 'galnas', 'gratis', 'ya']"
6/20/2022 6:17,"@melliflowsjww sebenernya bisa aja di bawah 18 tahun, cuma ngga bakal dapet sertifikat di pedulilindungi karna masih di bawah umur gitu",0, sebenernya bisa aja di bawah    tahun  cuma ngga bakal dapet sertifikat di pedulilindungi karna masih di bawah umur gitu,sebenarnya bisa saja di bawah tahun cuma tidak bakal dapat sertifikat di pedulilindungi karena masih di bawah umur gitu,sertifikat pedulilindungi umur gitu,sertifikat pedulilindungi umur gitu,"['sertifikat', 'pedulilindungi', 'umur', 'gitu']"
6/20/2022 5:54,"@alpokatmentega Makanya pake pedulilindungi, ntar jga dipeduliin",0, makanya pake pedulilindungi  ntar jga dipeduliin,makanya pakai pedulilindungi ntar juga dipeduliin,pakai pedulilindungi ntar dipeduliin,pakai pedulilindungi ntar dipeduliin,"['pakai', 'pedulilindungi', 'ntar', 'dipeduliin']"
6/20/2022 5:18,"pedulilindungi gue nganggur nih kaga ada yang ngajak jalan apa 🥲 waktu gue belom punya pedulilindungi pada getol banget ngajakin ngumpul, trus akhirnya gue ga bisa ikut. SEKARANG LO SEMUA PADA KEMANA ANJINGG 😭",-1,pedulilindungi gue nganggur nih kaga ada yang ngajak jalan apa  waktu gue belom punya pedulilindungi pada getol banget ngajakin ngumpul  trus akhirnya gue ga bisa ikut  sekarang lo semua pada kemana anjingg ,pedulilindungi saya nganggur nih tidak ada yang ngajak jalan apa waktu saya tidak punya pedulilindungi pada getol banget ngajakin ngumpul terus akhirnya saya tidak bisa ikut sekarang lo semua pada kemana anjingg,pedulilindungi nganggur nih ngajak jalan pedulilindungi getol banget ngajakin ngumpul lo kemana anjingg,pedulilindungi nganggur nih ngajak jalan pedulilindungi getol banget ngajakin ngumpul lo mana anjingg,"['pedulilindungi', 'nganggur', 'nih', 'ngajak', 'jalan', 'pedulilindungi', 'getol', 'banget', 'ngajakin', 'ngumpul', 'lo', 'mana', 'anjingg']"
6/20/2022 4:24,"Ke Pulau Seribu dari Pelabuhan Kaliadem, 403 Penumpang Kapal Jalani Scan PeduliLindungi https://t.co/TVwuNTiAsf",0,ke pulau seribu dari pelabuhan kaliadem      penumpang kapal jalani scanpedulilindungi ,ke pulau seribu dari pelabuhan kaliadem penumpang kapal jalani scanpedulilindungi,pulau seribu pelabuhan kaliadem penumpang kapal jalani scanpedulilindungi,pulau ribu labuh kaliadem tumpang kapal jalan scanpedulilindungi,"['pulau', 'ribu', 'labuh', 'kaliadem', 'tumpang', 'kapal', 'jalan', 'scanpedulilindungi']"
6/20/2022 4:08,"@termosbirumuda aku udah vaksin ke-3 hari Jum'at kemarin. Gak ada terima SMS, lalu cek apk PeduliLindungi hari ini udah terbit sertifikatnya.",0, aku udah vaksin ke   hari jum at kemarin  gak ada terima sms  lalu cek apk pedulilindungi hari ini udah terbit sertifikatnya ,aku sudah vaksin ke hari jum at kemarin tidak ada terima sms lalu cek aplikasi pedulilindungi hari ini sudah terbit sertifikatnya,vaksin jum at kemarin terima sms cek aplikasi pedulilindungi terbit sertifikatnya,vaksin jum at kemarin terima sms cek aplikasi pedulilindungi terbit sertifikat,"['vaksin', 'jum', 'at', 'kemarin', 'terima', 'sms', 'cek', 'aplikasi', 'pedulilindungi', 'terbit', 'sertifikat']"
6/20/2022 4:07,Uninstall pedulilindungi gapapakan?,0,uninstall pedulilindungi gapapakan ,uninstall pedulilindungi gapapakan,uninstall pedulilindungi gapapakan,uninstall pedulilindungi gapapakan,"['uninstall', 'pedulilindungi', 'gapapakan']"
6/20/2022 4:03,"@contactap2 Kak, untuk sertifikat vaksinnya apakah harus diverifikasi di pedulilindungi? Bagi ppln wni maupun wna",0, kak  untuk sertifikat vaksinnya apakah harus diverifikasi di pedulilindungi  bagi ppln wni maupun wna,kak untuk sertifikat vaksinnya apakah harus diverifikasi di pedulilindungi bagi ppln warga negara indonesia maupun wna,kak sertifikat vaksinnya diverifikasi pedulilindungi ppln warga negara indonesia wna,kak sertifikat vaksin verifikasi pedulilindungi ppln warga negara indonesia wna,"['kak', 'sertifikat', 'vaksin', 'verifikasi', 'pedulilindungi', 'ppln', 'warga', 'negara', 'indonesia', 'wna']"
6/20/2022 3:46,Polres Kep Seribu Gelar Pengawasan ProKes di Dermaga Marina Ancol dan Wajibkan 161 Penumpang Kapal ke Pulau Jalani Scan PeduliLindungi https://t.co/qCQ7BuAjvR,0,polres kep seribu gelar pengawasan prokes di dermaga marina ancol dan wajibkan     penumpang kapal ke pulau jalani scanpedulilindungi ,polres kep seribu gelar pengawasan prokes di dermaga marina ancol dan wajibkan penumpang kapal ke pulau jalani scanpedulilindungi,polres kep seribu gelar pengawasan prokes dermaga marina ancol wajibkan penumpang kapal pulau jalani scanpedulilindungi,polres kep ribu gelar awas prokes dermaga marina ancol wajib tumpang kapal pulau jalan scanpedulilindungi,"['polres', 'kep', 'ribu', 'gelar', 'awas', 'prokes', 'dermaga', 'marina', 'ancol', 'wajib', 'tumpang', 'kapal', 'pulau', 'jalan', 'scanpedulilindungi']"
6/20/2022 3:03,@kenny_enrich vaksin yang sudah didapatkan dari PeduliLindungi kepada petugas di pelabuhan. Terima kasih. -DS (2),0, vaksin yang sudah didapatkan dari pedulilindungi kepada petugas di pelabuhan  terima kasih   ds    ,vaksin yang sudah didapatkan dari pedulilindungi kepada petugas di pelabuhan terima kasih ds,vaksin didapatkan pedulilindungi petugas pelabuhan terima kasih ds,vaksin dapat pedulilindungi tugas labuh terima kasih ds,"['vaksin', 'dapat', 'pedulilindungi', 'tugas', 'labuh', 'terima', 'kasih', 'ds']"
6/20/2022 0:58,"@cutefreulein Hai kak. Mohon maaf atas ketidaknyamanannya. Saat ini masih scan PeduliLindungi ya kak, atau bisa tunjukan sertifikat vaksin. Mohon info kronologi lengkapnya bagaimana, saat kejadian dimana dan pukul berapa. laporan perihal tersebut akan kami kroscek dan tindaklanjuti. ^TH",0, hai kak  mohon maaf atas ketidaknyamanannya  saat ini masih scan pedulilindungi ya kak  atau bisa tunjukan sertifikat vaksin  mohon info kronologi lengkapnya bagaimana  saat kejadian dimana dan pukul berapa  laporan perihal tersebut akan kami kroscek dan tindaklanjuti   th,hai kak mohon maaf atas ketidaknyamanannya saat ini masih scan pedulilindungi ya kak atau bisa tunjukan sertifikat vaksin mohon info kronologi lengkapnya bagaimana saat kejadian dimana dan pukul berapa laporan perihal tersebut akan kami kroscek dan tindaklanjuti tahun,hai kak mohon maaf ketidaknyamanannya scan pedulilindungi ya kak tunjukan sertifikat vaksin mohon info kronologi lengkapnya kejadian dimana laporan perihal kroscek tindaklanjuti,hai kak mohon maaf ketidaknyamanannya scan pedulilindungi ya kak tunjuk sertifikat vaksin mohon info kronologi lengkap jadi mana lapor perihal kroscek tindaklanjuti,"['hai', 'kak', 'mohon', 'maaf', 'ketidaknyamanannya', 'scan', 'pedulilindungi', 'ya', 'kak', 'tunjuk', 'sertifikat', 'vaksin', 'mohon', 'info', 'kronologi', 'lengkap', 'jadi', 'mana', 'lapor', 'perihal', 'kroscek', 'tindaklanjuti']"
6/20/2022 0:51,Satu persatu aplikasi udah ga compatible sama hp yg lama. Bye pedulilindungi. https://t.co/luhwENiU1R,0,satu persatu aplikasi udah ga compatible sama hp yg lama  bye pedulilindungi  ,satu persatu aplikasi sudah tidak compatible sama hp yang lama bye pedulilindungi,persatu aplikasi compatible hp bye pedulilindungi,satu aplikasi compatible hp bye pedulilindungi,"['satu', 'aplikasi', 'compatible', 'hp', 'bye', 'pedulilindungi']"
6/19/2022 19:23,@Askrlfess Pedulilindungi,0, pedulilindungi,pedulilindungi,pedulilindungi,pedulilindungi,['pedulilindungi']
6/19/2022 17:29,"Hubungan kita itu sekarang ibarat scan barcode pedulilindungi di mall,sama-sama cuma sebatas formalitas.",-1,hubungan kita itu sekarang ibarat scan barcode pedulilindungi di mall sama sama cuma sebatas formalitas ,hubungan kita itu sekarang ibarat scan barcode pedulilindungi di mall sama sama cuma sebatas formalitas,hubungan scan barcode pedulilindungi mall sebatas formalitas,hubung scan barcode pedulilindungi mall batas formalitas,"['hubung', 'scan', 'barcode', 'pedulilindungi', 'mall', 'batas', 'formalitas']"
6/19/2022 16:49,Apk pedulilindungi eror apa gmn sie?! Tdi mo check ini gabisa mesti update udh mo di update tp lemot bgt pdhl jaringan lancar aja. Skrg nyoba update tetep gabisa. Asdfghjkl,-1,apk pedulilindungi eror apa gmn sie   tdi mo check ini gabisa mesti update udh mo di update tp lemot bgt pdhl jaringan lancar aja  skrg nyoba update tetep gabisa  asdfghjkl,aplikasi pedulilindungi eror apa gmn sie tdi mau check ini tidak bisa mesti update sudah mau di update tapi lemot banget padahal jaringan lancar saja sekarang nyoba update tetap tidak bisa asdfghjkl,aplikasi pedulilindungi eror gmn sie tdi check mesti update update lemot banget jaringan lancar nyoba update asdfghjkl,aplikasi pedulilindungi eror gmn sie tdi check mesti update update lot banget jaring lancar nyoba update asdfghjkl,"['aplikasi', 'pedulilindungi', 'eror', 'gmn', 'sie', 'tdi', 'check', 'mesti', 'update', 'update', 'lot', 'banget', 'jaring', 'lancar', 'nyoba', 'update', 'asdfghjkl']"
6/19/2022 15:09,"@lilstarist Selamat malam Kak. Bagi penumpang KA Lokal, wajib sudah vaksin minimal dosis pertama dapat dibuktikan dengan aplikasi PeduliLindungi tanpa menunjukkan hasil tes antigen/RT-PCR. Info lengkap mengenai syarat naik KA silakan cek link berikut: https://t.co/Gex6hLrT8U. Trims.",1, selamat malam kak  bagi penumpang ka lokal  wajib sudah vaksin minimal dosis pertama dapat dibuktikan dengan aplikasi pedulilindungi tanpa menunjukkan hasil tes antigen rt pcr  info lengkap mengenai syarat naik ka silakan cek link berikut   trims ,selamat malam kak bagi penumpang ka lokal wajib sudah vaksin minimal dosis pertama dapat dibuktikan dengan aplikasi pedulilindungi tanpa menunjukkan hasil tes antigen rt pcr info lengkap mengenai syarat naik ka silakan cek link berikut terima kasih,selamat malam kak penumpang ka lokal wajib vaksin minimal dosis dibuktikan aplikasi pedulilindungi hasil tes antigen rt pcr info lengkap syarat ka silakan cek link terima kasih,selamat malam kak tumpang ka lokal wajib vaksin minimal dosis bukti aplikasi pedulilindungi hasil tes antigen rt pcr info lengkap syarat ka sila cek link terima kasih,"['selamat', 'malam', 'kak', 'tumpang', 'ka', 'lokal', 'wajib', 'vaksin', 'minimal', 'dosis', 'bukti', 'aplikasi', 'pedulilindungi', 'hasil', 'tes', 'antigen', 'rt', 'pcr', 'info', 'lengkap', 'syarat', 'ka', 'sila', 'cek', 'link', 'terima', 'kasih']"
6/19/2022 14:57,"@destiwardhani 3. Penumpang cukup mengunduh aplikasi PeduliLindungi dan mengisi lengkap profil dalam aplikasi PeduliLindungi.

4. Tidak diwajibkan menunjukan hasil negatif tes PCR di negara asal keberangkatan.

(3)",1,    penumpang cukup mengunduh aplikasi pedulilindungi dan mengisi lengkap profil dalam aplikasi pedulilindungi      tidak diwajibkan menunjukan hasil negatif tes pcr di negara asal keberangkatan      ,penumpang cukup mengunduh aplikasi pedulilindungi dan mengisi lengkap profil dalam aplikasi pedulilindungi tidak diwajibkan menunjukan hasil negatif tes pcr di negara asal keberangkatan,penumpang mengunduh aplikasi pedulilindungi mengisi lengkap profil aplikasi pedulilindungi diwajibkan menunjukan hasil negatif tes pcr negara keberangkatan,tumpang unduh aplikasi pedulilindungi isi lengkap profil aplikasi pedulilindungi wajib tunjuk hasil negatif tes pcr negara berangkat,"['tumpang', 'unduh', 'aplikasi', 'pedulilindungi', 'isi', 'lengkap', 'profil', 'aplikasi', 'pedulilindungi', 'wajib', 'tunjuk', 'hasil', 'negatif', 'tes', 'pcr', 'negara', 'berangkat']"
6/19/2022 14:39,@alpokatmentega Pake pedulilindungi biar ada notif peduli 👌,0, pake pedulilindungi biar ada notif peduli ,pakai pedulilindungi biar ada notif peduli,pakai pedulilindungi biar notif peduli,pakai pedulilindungi biar notif peduli,"['pakai', 'pedulilindungi', 'biar', 'notif', 'peduli']"
6/19/2022 14:00,@carpentersfan12 Uwe MRT gaada diperiksa cuma scan pedulilindungi,1, uwe mrt gaada diperiksa cuma scan pedulilindungi,uwe mass rapid transit gaada diperiksa cuma scan pedulilindungi,uwe mass rapid transit gaada diperiksa scan pedulilindungi,uwe mass rapid transit gaada periksa scan pedulilindungi,"['uwe', 'mass', 'rapid', 'transit', 'gaada', 'periksa', 'scan', 'pedulilindungi']"
6/19/2022 13:36,@_Detonator__ Sampe selesai app nya MyPertamina konek pedulilindungi,0, sampe selesai app nya mypertamina konek pedulilindungi,sampai selesai aplikasi nya mypertamina konek pedulilindungi,selesai aplikasi nya mypertamina konek pedulilindungi,selesai aplikasi nya mypertamina konek pedulilindungi,"['selesai', 'aplikasi', 'nya', 'mypertamina', 'konek', 'pedulilindungi']"
6/19/2022 13:34,"Di mana-mana udah gak dicek pedulilindungi, orang udah mulai padat di angkutan umum dan tempat2 makan. Oke ttp pake masker, tp pasti ada kalanya dibuka utk sekadar minum. Belum desek desekan di bus. 🤣",-1,di mana mana udah gak dicek pedulilindungi  orang udah mulai padat di angkutan umum dan tempat  makan  oke ttp pake masker  tp pasti ada kalanya dibuka utk sekadar minum  belum desek desekan di bus  ,di mana mana sudah tidak dicek pedulilindungi orang sudah mulai padat di angkutan umum dan tempat makan oke tetap pakai masker tapi pasti ada kalanya dibuka untuk sekadar minum tidak desek desekan di bus,dicek pedulilindungi orang padat angkutan makan oke pakai masker kalanya dibuka minum desek desekan bus,cek pedulilindungi orang padat angkut makan oke pakai masker kala buka minum desek desekan bus,"['cek', 'pedulilindungi', 'orang', 'padat', 'angkut', 'makan', 'oke', 'pakai', 'masker', 'kala', 'buka', 'minum', 'desek', 'desekan', 'bus']"
6/19/2022 10:58,"dan/atau tidak dapat mengikuti vaksinasi COVID-19;
Catatan:
1. Menggunakan aplikasi PeduliLindungi sebagai syarat perjalanan dalam negeri.",0,dan atau tidak dapat mengikuti vaksinasi covid     catatan     menggunakan aplikasi pedulilindungi sebagai syarat perjalanan dalam negeri ,dan atau tidak dapat mengikuti vaksinasi covid catatan menggunakan aplikasi pedulilindungi sebagai syarat perjalanan dalam negeri,mengikuti vaksinasi covid catatan aplikasi pedulilindungi syarat perjalanan negeri,ikut vaksinasi covid catat aplikasi pedulilindungi syarat jalan negeri,"['ikut', 'vaksinasi', 'covid', 'catat', 'aplikasi', 'pedulilindungi', 'syarat', 'jalan', 'negeri']"
