tweet,TextBlob
"@utaeeeeee @traveloka Seneng banget dung, cuma checkin PeduliLindungi via @traveloka bisa dapet reward",1
"@utaeeeeee @traveloka wih makin canggih ya sekarang traveloka udah ada fitur scan pedulilindungi...
emang tetep penting sih buat tetep scan pedulilindungi soalnya baca di beberapa sumber angka kasus covid naik lagiðŸ˜­",1
"Ini nih caranya, kalian tinggal buka app @Traveloka trs klik my account yg ada di pojok kanan bawah, trs klik Safe Entrance by PeduliLindungi

Udah deh scan! Check-in success = #CheckInCuanðŸ¥° 

Atau kalian bisa klik link inii https://t.co/PUjHvoXsAX https://t.co/nCXxtz2JFI",1
"ini dia cuy peduli lindungi via @traveloka app, tinggal checkin doang udah bisa dapetin reward yg gak main main!!

bisa healing sekaligus dapet hadiah, jadinya #CheckInCuan kan!
nih kalian coba klik link ini biar kebayang! https://t.co/XptE6wZdEc https://t.co/zkSOPGbcSi",0
"Tapi sekarang ga perlu stress lagi! Langsung jalan ke mall, hotel &amp; tempat publik lainnya yang harus Scan PeduliLindungi. Sekarang setiap checkin PeduliLindungi via @Traveloka, bakalan dpt rewards! Lumayan kan bisa #CheckInCuan!

Klik disini yess

â¬‡ï¸â¬‡ï¸â¬‡ï¸

https://t.co/PUjHvoXsAX",1
@abiyoouu bulan juni peduli asli hanya pedulilindungi,1
"Si ga pernah keluar rumah, sekalinya keluar mau check in pedulilindungi.. Eh kudu di update heula aplikasina",1
ada kartu vaksinnya. aku mau coba login ke pedulilindungi tp kudu make no hp / email euyy kirain bisa pake nik gimanayah https://t.co/eMUTH3CEMF,0
"https://t.co/idOjClgnWd: Ke Pulau Seribu dari Pelabuhan Kaliadem, 316 Penumpang Kapal Jalani Scan PeduliLindungi - https://t.co/yo1Mhwbj4y https://t.co/8bX57uuVeX",0
"@ngalamfess Pake nomer NIK yang ada di KK yaa, terintegrasi sm pedulilindungi soalnya hehe",1
@chmehyun kamu lindungij pake apa? pedulilindungi?,0
"@tekmi_ki Selamat siang Kak. Saat ini tidak diwajibkan. Namun calon penumpang tetap wajib menunjukkan sertifikat vaksin dosis kedua via aplikasi PeduliLindungi, serta mematuhi protokol kesehatan. Informasi lengkap persyaratannya dapat dicek melalui tautan https://t.co/Gex6hLrT8U ya. Trims.",1
"@convomfs Masih lah, kalo ke stasiun ma perpusnas pake pedulilindungi",0
ðŸ¤ kalian masih install pedulilindungi gak?,0
Bosen banget dengan drama pedulilindungi,-1
gaisss disini ada yang udah booster? itu harus dapat undangan dari pedulilindungi dulu kah?,0
"@ngokom Silakan menunjukkan sertifikat vaksin yang dimiliki melalui aplikasi PeduliLindungi atau dalam bentuk cetak/fisik ya. Informasi lengkap terkait syarat dan ketentuan perjalanan KA, silakan cek link https://t.co/Gex6hLK2n2. Trims. |2",1
Kenapa pedulilindungi gue gini https://t.co/YixjXK5aVX,0
Hari ini layar PeduliLindungi officially jadi hitamâœ¨ Yaudah. Disyukurin aja. Ambil hikmahnya sidang jadi online ðŸ˜ŒðŸ™ŒðŸ»,-1
"@unnesmenfess Surat izin ortu, kartu peserta, ktm/ktp, bukti vaksin (lewat pedulilindungi gpp)",0
"@bezitaa2006 Halo, kak. Perpusnas sudah dibuka untuk umum ya.
Syarat masuk selain sudah vaksin minimal dosis 1. Pemustaka wajib Scan QR Code menggunakan aplikasi PeduliLindungi atau aplikasi lain yang terintegrasi (Shopee, Tokopedia, Gojek, Grab) untuk masuk dan keluar gedung Perpusnas",-1
"@_ptrgpt Calon penumpang wajib menunjukan sertifikat vaksin minimal dosis pertama dibuktikan pada aplikasi PeduliLindungi. Info lengkap syarat dan ketentuan perjalanan KA, silakan cek link berikut: https://t.co/Gex6hLK2n2. Trims. |2",-1
"babaidun : 0 
semesta : 100 
alias babak belur pulang pulang masi demam semangat smg pedulilindungi gak merah lagi https://t.co/RqnDprRxSw",-1
"@working_rider dibuktikan dengan menunjukan aplikasi PeduliLindungi atau kartu vaksin, kecuali anak usia dibawah 6 tahun. Informasi lebih lengkap terkait syarat dan ketentuan perjalanan dengan Kereta Api saat ini silakan cek link: https://t.co/Gex6hLrT8U. Terima kasih. |3",1
"@Enah_Unah Kami informasikan mengacu kepada SE Satgas No. 19 Tahun 2022 kedatangan internasional sudah tidak memerlukan hasil PCR test 2x24 jam. 
Silakan membawa sertifikat vaksin minimal dosis kedua, dan mengunduh aplikasi pedulilindungi. Tks. -Diki",-1
@oliviarodrigio Jgn lupa scan pedulilindungi yaaa,0
"@semuahari98 Hai, Kak.Untuk keberangkatan terakhir dari Stasiun MRT Dukuh Atas BNI menuju Stasiun MRT Lebak Bulus Grab pukul  22:34 WIB. Kami himbau agar Kakak tiba lebih awal 30 menit dan pastikan sudah mengunduh aplikasi PeduliLindungi. Terima kasih.",0
@RYSxBAR pedulilindungi,0
dah tanda2 gue emg harus ganti hp. sampe pedulilindungi pun ga compatible lagi ðŸ™ƒ,1
"https://t.co/idOjClgnWd: Dengan 2 Kapal, 81 Wisatawan Tiba di Pulau Harapan diwajibkan Scan PeduliLindungi - https://t.co/9OpnSaxm3I https://t.co/H2pzb0EfUs",0
@convomf Coba cek di webnya pedulilindungi nder. Download di situ sekalian,0
"ðŸ’™ cara dpt sertif v4ksin b00ster gimana sih? aku cuma punya sertif yg ke-1, di pedulilindungi gabisa terus utk ambil sertif",0
PeduliLindungi sekarang sudah tidak dibutuhkan lagi kalau masuk mall. Harusnya aplikasi ini bisa digunakan untuk jadi aplikasi parkir mall saja. Sebab klo pakai kertas rawan hilang.,0
@apaiothmn takde syarat...ko install apps je pedulilindungi macam mysj,0
"@ooksuryo Selamat siang Kak. Saat bording, silakan menunjukkan data vaksinasi dari aplikasi PeduliLindungi atau kartu vaksin ya Kak. Info lengkap syarat naik KA, dapat dicek melalui link https://t.co/Gex6hLK2n2. Trims.",1
"@snowsea_ Selamat siang Kak. Bagi penumpang KA Lokal, wajib sudah vaksin minimal dosis pertama dibuktikan dengan aplikasi PeduliLindungi tanpa menunjukkan hasil tes antigen/RT-PCR. Info lengkap mengenai syarat naik KA silakan cek link berikut: https://t.co/Gex6hLK2n2. Trims.",1
https://t.co/idOjClgnWd: 303 Penumpang Kapal ke Pulau Seribu Diminta Scan PeduliLindungi di Pelabuhan Kaliadem - https://t.co/21sh1hPmtn https://t.co/bHwtoyIpS2,0
Pengelola DTW Wajib Pakai Aplikasi PeduliLindungi https://t.co/VMe7E1J22m #berita #nusabali #PariwisataBali #ObyekWisata #DTW #AplikasiPeduliLindungi,0
@convomfs tinggal masuk aja scan pedulilindungi trus daftar nama dll pake qr code nanti masuknya 15 menit. review aku; resepsionisnya jutek bgt ðŸ¤ª,-1
"@convomfs masuk aja nder tapi nanti disuruh isi form (klo skrg jg sm pedulilindungi mungkin) nah kalau pas aku dulu seinget ku itu dibatesin waktunya sih sekitar 15 menitan kalau ga salah tapi kurang tau kalau sekarang, btw disana seru walau hanya bisa foto-foto ihiy",-1
"@convomfs scan pedulilindungi, masuk, isi daftar hadir doang udah",0
ptn! ada yg ikut utul ga? wajib swab ga si? atau cumn make pedulilindungi vaksin 2?,0
"Maaf oot dr per sbt an, kalian yg udah booster trs apa udah kedaftar ke pedulilindungi?",-1
"Anjir malu maluin banget, kirain bisa masuk perpus pake aplikasi pedulilindungi taunya pake app dia sendiri wkwk badut",1
"@tasyarizki Benar kak, silakan diisi sebelum tiba di bandara ya kak dan mohon dipastikan untuk sertifikat vaksin sudah muncul pada aplikasi PeduliLindungi. Tks -Imam",1
@tasyarizki Halo kak @tasyarizki . Dapat kami informasikan berdasarkan Surat Edaran Satuan Tugas No. 18 Tahun 2022 bahwa penumpang wajib untuk menunjukkan persyaratan penerbangan melalui aplikasi PeduliLindungi dan mengisi formulir e-HAC melalui aplikasi PeduliLindungi. Terima kasih. -Saski,0
"Ayo Vaksin Dulu
Vaksinasi Booster Gratis !
.
Kenapa ? Vaksinasi Saat Ini Gratis Aman Dan Halal

#PeduliLindungi
#Vaksinasi
#ProtokolKesehatan5M
#MakananBergizi
#COVID19
@polisi_indonesia @polisi_sumsel @divisihumaspolri @satlantas_polreslahat @multimedia.poldasumsel https://t.co/4xGHyy1iS0",1
Namun wajib menunjukkan hasil negatif tes RT-PCR dengan masa berlaku 3x24 jam atau Rapid Test Antigen dengan masa berlaku 1x24 jam jika masih baru divaksin dosis pertama. Mohon untuk mengisi formulir e-HAC melalui aplikasi PeduliLindungi. (2).,-1
@Argastywinata @ravenxxxxk @H_EliJKT48 Kalo belum dapet etiket vaksin ke 3 di pedulilindungi bisa ga?,0
@Ridiyaaa (dibuktikan dengan aplikasi PeduliLindungi atau kartu/sertifikat dalam bentuk fisik). Informasi lengkap terkait syarat dan ketentuan perjalanan dengan KA dapat dilakukan pengecekan via link https://t.co/Gex6hLK2n2. Trims. |2,1
"*masuk kantor imigrasi setelah scan PeduliLindungi*

Mas-mas yang jaga: ""What do you want? Visa?""

Gue: *tiba-tiba kagok, kaget udah lama gak diinggrisin.*

""Errr... eh... paspor, Mas.""

*ganti bahasa*
""Oh, OK, lurus kanan, nanti naik ke lantai 2.""",1
"@TehOolongg Setau aku lokasi vaksinasi gabisa diganti by sistem, sekali data udah dientry gabisa diganti. Kecuali mau penghapusan data ke pedulilindungi tapi itu prosedurnya lebih panjang lagi",0
"@beombeargyu13 Mjb, masalah vaksin? Di app pedulilindungi kalau gak salah ada list lokasi pelaksanaan vaksin di masing2 dom",-1
"Mau curhatðŸ«  sebenernya kmrn kebetulan lagi wfoðŸ«  pulang ke stasiun juandaðŸ«  tapi lagi bawa beras BERAATT banget:( abis nunjukkin pedulilindungi check in yg di bawah, lgsg masukkin hp ke tas. Abis tap in kmt yang di atas, tetiba denger sayup2 hiding words :( ðŸ’”",-1
"@kangghibaahh Selamat pagi Kak. Calon penumpang KA Antar Kota, yang sudah vaksin dosis kedua dan ketiga, tidak wajib menunjukkan hasil negatif Covid-19. Silakan bisa menunjukkan bukti vaksinasi melalui aplikasi PeduliLindungi atau kartu vaksin dalam bentuk fisik.|1",1
"@convomf Ada varian baru weh!
Buruan vaksinnnn tanya puskesmas terdekat atau pake app pedulilindungi",-1
"@irfanataulawal Sistemnya sama kaya aplikasi KAI Access terhubung sama PeduliLindungi, penumpang di cek apakah udah vaksin, kaya gini contohnya https://t.co/8OAfP1awbN",1
@Burungbalam_ Pedulilindungi,0
"@indahKD Hai, Kak. Untuk keberangkatan kereta awal dari Stasiun MRT Lebak Bulus Grab pukul 05:00 WIB. Kami himbau agar Kakak tiba lebih awal 30 menit dan pastikan Kakak mengunduh aplikasi PeduliLindungi (1)",1
"@sbyfess Kalo perlu NIK, pake pedulilindungi nder",0
"Toilet dengan tombol tanpa sentuh menjadi pilihan terbaik di era pandemi ini.
#pedulilindungi

https://t.co/jGcWi6Y7pH https://t.co/gWXtECh8KY",1
"Scan koncomu sing sumpek ambek PeduliLindungi, ben arek e terpeduli dan terlindungi https://t.co/oRL6Ve0xpp",-1
"Eri Cahyadi : Pengetatan Prokes Upaya Untuk Menekan Lonjakan Kasus Covid

""Saya akan mengoptimalkan penggunaan aplikasi PeduliLindungi serta melakukan pengetatan dan pengawasan protokol kesehatan di tempat-tempat yang berpotensi kerumunan.",1
"Ada ga sih yg iseng, rumahnya di daftarin pedulilindungi?
Jadi kalau bertamu harus scan dl
#nanyagaje",1
@rosesnappiess tbtb blng â€˜din coba cek deh pedulilindungiâ€™ pas diliat eh kaget eh kaget ko w tbtb punya sertifikat vaksin ke 3 pdhl belum divaksin lg loh.. Alhamdulillah ngga ngerasain tumbangnya tp dapet serti wkwkwk,-1
@afterrrain_ @sbyfess najis pedulilindungi uduk game njir,-1
"@nnashj_ @GratisTerbaik Silakan baca ini, semoga tercerahkan.
Jangan lupa dukung &amp; share ya..
https://t.co/jrzWXKITPb",1
gw masih mikirin nanti nunjukin udah vaksin booster pas di konser itu gmna yaa? apa cuma dari aplikasi pedulilindungi kah?,0
"aku kn udh lama y g keluar2, pedulilindungi tuh msi penting gsi?",0
pedulilindungi itu kalo gak update SEHARI aja mungkin appnya stress kali ya,0
Macam mana eh nak transfer data dah vaksin dari Malaysia nak masuk dekat dalam apps PeduliLindungi ni?? Any Indonesian friends can help me??,0
@wiIIgoz ptn pedulilindungi,0
"https://t.co/idOjClgnWd: Ke Pulau Seribu dari Pelabuhan Kaliadem, 325 Penumpang Kapal Jalani Scan PeduliLindungi - https://t.co/kn5G8yoaJM https://t.co/HX9SXODHjK",0
Ntar txt klo ke indo punya apk pedulilindungi ga?,0
"@humaspolsekkpt @bwi24jam @_riverheaven @sami86pilang @CamatYg @denni_sauya @Naga_Wicaksana2 @BocahKulon7 @LekMarteg @RstmBcl @1802_kimmi @Even1508 @BPrima777 Biasakan untuk BACA, TANYAKAN, CEK dan PASTIKAN setiap berita yang kita terima... 

#PeduliLindungi
#SalamSehatPenuhSemangat https://t.co/bpd6jE1QZj",1
"@meilindadevii Halo kak. Kami informasikan mengacu kepada SE Satgas No. 19 Tahun 2022 kedatangan internasional sudah tidak memerlukan hasil PCR test 2x24 jam. 
Silakan membawa sertifikat vaksin minimal dosis kedua, dan mengunduh aplikasi pedulilindungi. Tks. -Diki",-1
"[askrl] guys temenku ini nik nya udah dipake orang buat vksin trus akhirnya habis vksin kedua, dia buat nik baruu. nah di pedulilindungi tu tulisannya belum ke vksin gimana ya :( tapi ada bukti udah vksin si, tp kan kalo buat scan masuk gitu gabisaa :( (cont)",0
"@mutiamaharanir_ 1. Penumpang wajib sudah vaksin minimal dosis pertama dibuktikan dengan menunjukan aplikasi PeduliLindungi atau kartu vaksin, kecuali anak usia dibawah 6 tahun
2. Penumpang tidak wajib menunjukkan surat keterangan hasil negatif test Antigen/RT-PCR |2",-1
"@humaspolsekkpt @bwi24jam @_riverheaven @sami86pilang @CamatYg @denni_sauya @Naga_Wicaksana2 @BocahKulon7 @LekMarteg @RiniNB_1046 @1802_kimmi @Even1508 @BPrima777 Siap
Bravo POLRI ðŸ‡®ðŸ‡©

#PeduliLindungi 
#SalamSehatPenuhSemangat",1
#NAME?,0
KNP STIAP W MO BUKA APP STORE MALAH KEBUKA PEDULILINDUNGI MENTANG2 SAMA2 BIRU,0
"App-nya bagus dan bermanfaat untuk pelanggan spt saya. Sama dengan App PeduliLindungi yang sekarang salah satu or mungkin yang terbaik di dunia. Waktu masih lelet, PL saya kritik ke Kemenkes cc @BudiGSadikin . Sekarang bagus, ya diapresiasi.  Itu analoginya. Dah, gitu aja",1
"@luciella707 btw soal sertifikat vaksin, itu emang ke pihak yg ngasih vaksin untuk bagian inputing data ke pedulilindungi dll.",-1
"Bersama tim hukum, siap untuk masuk sidang gugatan PeduliLindungi. https://t.co/9OzhW4KThv",1
"@humaspolsekkpt @bwi24jam @sami86pilang @CamatYg @denni_sauya @Naga_Wicaksana2 @BocahKulon7 @LekMarteg @RstmBcl @RiniNB_1046 @1802_kimmi @Even1508 @BPrima777 Budayakan gemar membaca agar wawasan terbuka. 

#PeduliLindungi
#SalamSehatPenuhSemangat",1
"Biasakan untuk BACA, CEK, TANYAKAN dan PASTIKAN setiap berita yang kita terima

@bwi24jam
@_riverheaven
@sami86pilang
@CamatYg
@denni_sauya
@Naga_Wicaksana2
@BocahKulon7
@LekMarteg
@RstmBcl
@RiniNB_1046
@1802_kimmi
@Even1508
@BPrima777

#PeduliLindungi
#SalamSehatPenuhSemangat https://t.co/O8U6Tj3V3C",1
@handokotjung Pedulilindungi,0
"pengendalian TB dapat dilakukan serupa dengan penanganan COVID-19. Skrining dan pencatatan TB dapat meniru aplikasi PeduliLindungi sehingga terpantau kondisiÂ real time,
#BersamaLawanTBC",1
"/kle guys aku lg ga ada kuota internet, rencananya mau ke mall beli sesuatu yg ku butuhkan, bisa gak scan pedulilindungi tanpa kuota?",0
@HZUNJlN pedulilindungi,0
OIYA SEMALEM W MIMPIIN HYUNSIK DOWNLOAD PEDULILINDUNGIðŸ˜­,0
"@detikcom Terus sistemnya ala2 Pedulilindungi? Kudu nunjukkin barcode atau entah apalah itu yg ada di aplikasi henpon? Kalo iya, bukannya di pom bensin bahaya ya sambil ngoperasiin hp?",-1
"Hayoooo Jaehyun aja sebelum masuk store prada scan pedulilindungi, msa km gk? https://t.co/xAnz8ex775",0
"@ChizzCakeee Tidur gak ada yg peduli , kecuali PeduliLindungi",0
sekarang ketukernya appstore sm pedulilindungi,0
Subadri Gagal Booster karena Salah Data PeduliLindungi https://t.co/0Agoc5lfDV,-1
@Askrlfess Untuk KRL hanya perlu tunjukin kartu vaksin atau bisa scan barcode lewat aplikasi pedulilindungi aja.. untuk KA jarak jauh vaksin 1 2 masih harus swab kak kalo gasalah antigen cm berlaku 1x24 jam sebelum keberangkatan.. 3 amaan,0
"@ruanggalau_id enggak pernah, padahal aku ke dia PeduliLindungi..",0
"Nyebelin tuh udh dateng mepet, keburu2 buat absen tp pas mau masuk PeduliLindungi nya minta di apdetðŸ¥²ðŸ¥²ðŸ˜­ðŸ˜­",-1
"@itsdhilaaa @ruanggalau_id enggak pernah, padahal aku ke dia PeduliLindungi..",0
"@dubidupap Lekas sehat kak! Istrinu juga baru tadi siang terkonfirmasi positif, tapi PeduliLindungi nya belum berubah statusnya ðŸ˜”",1
"Aplikasi medis berjaya sementara gim seluler loyo pada kuartal pertama 2022. Kedigdayaan TikTok berlanjut sebagai aplikasi terbanyak diunduh. 
https://t.co/KX8d62TJTh",-1
@Squadkilers Jika telah menerima vaksin dosis dua maka tidak wajib melampirkan hasil negatif Covid-19. Silakan menunjukkan sertifikat vaksin dan mengisi E-HAC yang terintegrasi dengan aplikasi PeduliLindungi. Terima kasih. - Kevin,-1
@slwxxdn @Unsoedfess1963 Kalo aku cuma ngasih liat sertifikat vaksin di app pedulilindungi kak,0
"@um_fess Tiket, KTP, pedulilindungi, sertifikat vaksin 3(?)",0
"@um_fess Tiket kereta api (bisa diprint di stasiun keberangkatan), KTP, sama PeduliLindungi di HP untuk scan QR saat mau masuk ke dalam stasiun..",0
"@ondubuNee Benar, Anda perlu menunjukkan sertifikat vaksin serta mengisi E-HAC yang terintegrasi dengan aplikasi PeduliLindungi. Terima kasih. - Kevin",1
"@Ali80057254 Selamat sore Kak. Bagi penumpang KA Lokal, wajib sudah vaksin minimal dosis pertama dibuktikan dengan aplikasi PeduliLindungi tanpa menunjukkan hasil tes antigen/RT-PCR. Info lengkap mengenai syarat naik KA silakan cek link berikut: https://t.co/Gex6hLJuxu. Trims.",1
"https://t.co/idOjClgnWd: Ke Pulau Seribu dari Pelabuhan Kaliadem, 403 Penumpang Kapal Jalani Scan PeduliLindungi - https://t.co/DsoRFPbwpO https://t.co/1tbY2UngUQ",0
"tadi satpam mall nya ramah bgt omg ""selamat siang mba"" (sambil suruh scan pedulilindungi) ""wiss rambutnya keren banget"" ðŸ¥¹ðŸ«¶ðŸ»",1
@uinwsfess scan pedulilindungi aja,0
@wannabejen betul harus scan PeduliLindungi ya. Untuk masuk Galnas gratis ya.,1
"@melliflowsjww sebenernya bisa aja di bawah 18 tahun, cuma ngga bakal dapet sertifikat di pedulilindungi karna masih di bawah umur gitu",0
"@alpokatmentega Makanya pake pedulilindungi, ntar jga dipeduliin",0
"pedulilindungi gue nganggur nih kaga ada yang ngajak jalan apa ðŸ¥² waktu gue belom punya pedulilindungi pada getol banget ngajakin ngumpul, trus akhirnya gue ga bisa ikut. SEKARANG LO SEMUA PADA KEMANA ANJINGG ðŸ˜­",-1
"Ke Pulau Seribu dari Pelabuhan Kaliadem, 403 Penumpang Kapal Jalani ScanÂ PeduliLindungi https://t.co/TVwuNTiAsf",0
"@termosbirumuda aku udah vaksin ke-3 hari Jum'at kemarin. Gak ada terima SMS, lalu cek apk PeduliLindungi hari ini udah terbit sertifikatnya.",0
Uninstall pedulilindungi gapapakan?,1
"@contactap2 Kak, untuk sertifikat vaksinnya apakah harus diverifikasi di pedulilindungi? Bagi ppln wni maupun wna",0
Polres Kep Seribu Gelar Pengawasan ProKes di Dermaga Marina Ancol dan Wajibkan 161 Penumpang Kapal ke Pulau Jalani ScanÂ PeduliLindungi https://t.co/qCQ7BuAjvR,0
@kenny_enrich vaksin yang sudah didapatkan dari PeduliLindungi kepada petugas di pelabuhan. Terima kasih. -DS (2),0
"@cutefreulein Hai kak. Mohon maaf atas ketidaknyamanannya. Saat ini masih scan PeduliLindungi ya kak, atau bisa tunjukan sertifikat vaksin. Mohon info kronologi lengkapnya bagaimana, saat kejadian dimana dan pukul berapa. laporan perihal tersebut akan kami kroscek dan tindaklanjuti. ^TH",-1
Satu persatu aplikasi udah ga compatible sama hp yg lama. Bye pedulilindungi. https://t.co/luhwENiU1R,0
@Askrlfess Pedulilindungi,0
"Hubungan kita itu sekarang ibarat scan barcode pedulilindungi di mall,sama-sama cuma sebatas formalitas.",0
Apk pedulilindungi eror apa gmn sie?! Tdi mo check ini gabisa mesti update udh mo di update tp lemot bgt pdhl jaringan lancar aja. Skrg nyoba update tetep gabisa. Asdfghjkl,1
"@lilstarist Selamat malam Kak. Bagi penumpang KA Lokal, wajib sudah vaksin minimal dosis pertama dapat dibuktikan dengan aplikasi PeduliLindungi tanpa menunjukkan hasil tes antigen/RT-PCR. Info lengkap mengenai syarat naik KA silakan cek link berikut: https://t.co/Gex6hLrT8U. Trims.",1
"@destiwardhani 3. Penumpang cukup mengunduh aplikasi PeduliLindungi dan mengisi lengkap profil dalam aplikasi PeduliLindungi.

4. Tidak diwajibkan menunjukan hasil negatif tes PCR di negara asal keberangkatan.

(3)",-1
@alpokatmentega Pake pedulilindungi biar ada notif peduli ðŸ‘Œ,0
@carpentersfan12 Uwe MRT gaada diperiksa cuma scan pedulilindungi,0
@_Detonator__ Sampe selesai app nya MyPertamina konek pedulilindungi,0
"Di mana-mana udah gak dicek pedulilindungi, orang udah mulai padat di angkutan umum dan tempat2 makan. Oke ttp pake masker, tp pasti ada kalanya dibuka utk sekadar minum. Belum desek desekan di bus. ðŸ¤£",1
"dan/atau tidak dapat mengikuti vaksinasi COVID-19;
Catatan:
1. Menggunakan aplikasi PeduliLindungi sebagai syarat perjalanan dalam negeri.",0
@mbak_arn Ini pake PeduliLindungi?,0
Kenapa habis riset hp trs mau instal apk pedulilindungi malah gk bisa?   Padahal data sudah di cadangkan,0
[17s] buat masuk ke dalem konsernya pengecekan vaksinnya pakai aplikasi pedulilindungi atau surat vaksin dalam bentuk kertas? (titipan),1
"https://t.co/idOjClgnWd: Usai Liburan, 453 Wisatawan Tinggalkan Pulau Harapan Diwajibkan Scan Chek Out PeduliLindungi - https://t.co/aq7x15qY3E https://t.co/i0QgsOHHzP",0
